 i,j,tneut=  5  3   0.143786
 i,j,tneut=  5  4   0.132088
 i,j,tneut=  6  1   0.161702
 i,j,tneut=  6  2   0.158968
 i,j,tneut=  6  3   0.146693
 i,j,tneut=  6  4   0.132174
 i,j,tneut=  7  1   0.161831
 i,j,tneut=  7  2   0.160376
 i,j,tneut=  7  3   0.149605
 i,j,tneut=  7  4   0.132179
 i,j,tneut=  8  1   0.161410
 i,j,tneut=  8  2   0.161435
 i,j,tneut=  8  3   0.152388
 i,j,tneut=  8  4   0.132147
 i,j,tneut=  9  1   0.160473
 i,j,tneut=  9  2   0.162146
 i,j,tneut=  9  3   0.154944
 i,j,tneut=  9  4   0.132107
 i,j,tneut=  10  1   0.159052
 i,j,tneut=  10  2   0.162504
 i,j,tneut=  10  3   0.157189
 i,j,tneut=  10  4   0.132082
 i,j,tneut=  11  1   0.157189
 i,j,tneut=  11  2   0.162504
 i,j,tneut=  11  3   0.159052
 i,j,tneut=  11  4   0.132082
 i,j,tneut=  12  1   0.154944
 i,j,tneut=  12  2   0.162146
 i,j,tneut=  12  3   0.160473
 i,j,tneut=  12  4   0.132107
 i,j,tneut=  13  1   0.152388
 i,j,tneut=  13  2   0.161435
 i,j,tneut=  13  3   0.161410
 i,j,tneut=  13  4   0.132147
 i,j,tneut=  14  1   0.149605
 i,j,tneut=  14  2   0.160376
 i,j,tneut=  14  3   0.161831
 i,j,tneut=  14  4   0.132179
 i,j,tneut=  15  1   0.146693
 i,j,tneut=  15  2   0.158968
 i,j,tneut=  15  3   0.161703
 i,j,tneut=  15  4   0.132174
 i,j,tneut=  16  1   0.143786
 i,j,tneut=  16  2   0.157194
 i,j,tneut=  16  3   0.160965
 i,j,tneut=  16  4   0.132088
 i,j,tneut=  17  1   0.141140
 i,j,tneut=  17  2   0.155017
 i,j,tneut=  17  3   0.159488
 i,j,tneut=  17  4   0.131871
 i,j,tneut=  18  1   0.139326
 i,j,tneut=  18  2   0.152428
 i,j,tneut=  18  3   0.157026
 i,j,tneut=  18  4   0.131481
 i,j,tneut=  19  1   0.139375
 i,j,tneut=  19  2   0.149635
 i,j,tneut=  19  3   0.153266
 i,j,tneut=  19  4   0.130923
 i,j,tneut=  20  1   0.142059
 i,j,tneut=  20  2   0.147318
 i,j,tneut=  20  3   0.147640
 i,j,tneut=  20  4   0.130763
 i,j,tneut=  21  1   0.203950
 i,j,tneut=  21  2   0.212662
 i,j,tneut=  21  3   0.197860
 i,j,tneut=  21  4   0.178995
 i,j,tneut=  22  1   0.210342
 i,j,tneut=  22  2   0.215304
 i,j,tneut=  22  3   0.194908
 i,j,tneut=  22  4   0.176680
 i,j,tneut=  23  1   0.215221
 i,j,tneut=  23  2   0.219207
 i,j,tneut=  23  3   0.195486
 i,j,tneut=  23  4   0.176540
 i,j,tneut=  24  1   0.218701
 i,j,tneut=  24  2   0.222724
 i,j,tneut=  24  3   0.198261
 i,j,tneut=  24  4   0.176337
 i,j,tneut=  25  1   0.221071
 i,j,tneut=  25  2   0.225632
 i,j,tneut=  25  3   0.201874
 i,j,tneut=  25  4   0.176073
 i,j,tneut=  26  1   0.222545
 i,j,tneut=  26  2   0.227979
 i,j,tneut=  26  3   0.205674
 i,j,tneut=  26  4   0.175771
 i,j,tneut=  27  1   0.223228
 i,j,tneut=  27  2   0.229826
 i,j,tneut=  27  3   0.209395
 i,j,tneut=  27  4   0.175471
 i,j,tneut=  28  1   0.223161
 i,j,tneut=  28  2   0.231204
 i,j,tneut=  28  3   0.212893
 i,j,tneut=  28  4   0.175211
 i,j,tneut=  29  1   0.222367
 i,j,tneut=  29  2   0.232124
 i,j,tneut=  29  3   0.216046
 i,j,tneut=  29  4   0.175020
 i,j,tneut=  30  1   0.220875
 i,j,tneut=  30  2   0.232585
 i,j,tneut=  30  3   0.218741
 i,j,tneut=  30  4   0.174920
 i,j,tneut=  31  1   0.218741
 i,j,tneut=  31  2   0.232585
 i,j,tneut=  31  3   0.220875
 i,j,tneut=  31  4   0.174920
 i,j,tneut=  32  1   0.216046
 i,j,tneut=  32  2   0.232124
 i,j,tneut=  32  3   0.222367
 i,j,tneut=  32  4   0.175020
 i,j,tneut=  33  1   0.212893
 i,j,tneut=  33  2   0.231204
 i,j,tneut=  33  3   0.223161
 i,j,tneut=  33  4   0.175211
 i,j,tneut=  34  1   0.209395
 i,j,tneut=  34  2   0.229826
 i,j,tneut=  34  3   0.223228
 i,j,tneut=  34  4   0.175471
 i,j,tneut=  35  1   0.205674
 i,j,tneut=  35  2   0.227979
 i,j,tneut=  35  3   0.222545
 i,j,tneut=  35  4   0.175771
 i,j,tneut=  36  1   0.201873
 i,j,tneut=  36  2   0.225632
 i,j,tneut=  36  3   0.221070
 i,j,tneut=  36  4   0.176073
 i,j,tneut=  37  1   0.198261
 i,j,tneut=  37  2   0.222724
 i,j,tneut=  37  3   0.218701
 i,j,tneut=  37  4   0.176336
 i,j,tneut=  38  1   0.195486
 i,j,tneut=  38  2   0.219207
 i,j,tneut=  38  3   0.215221
 i,j,tneut=  38  4   0.176540
 i,j,tneut=  39  1   0.194908
 i,j,tneut=  39  2   0.215304
 i,j,tneut=  39  3   0.210342
 i,j,tneut=  39  4   0.176680
 i,j,tneut=  40  1   0.197860
 i,j,tneut=  40  2   0.212662
 i,j,tneut=  40  3   0.203950
 i,j,tneut=  40  4   0.178995
 i,j,tneut=  41  1   0.273609
 i,j,tneut=  41  2   0.279831
 i,j,tneut=  41  3   0.265803
 i,j,tneut=  41  4   0.245810
 i,j,tneut=  42  1   0.280647
 i,j,tneut=  42  2   0.282500
 i,j,tneut=  42  3   0.261504
 i,j,tneut=  42  4   0.242501
 i,j,tneut=  43  1   0.285545
 i,j,tneut=  43  2   0.286085
 i,j,tneut=  43  3   0.261748
 i,j,tneut=  43  4   0.242129
 i,j,tneut=  44  1   0.288720
 i,j,tneut=  44  2   0.289198
